X,Y
3287,5369.459
3288,5367.480
3289,5368.551
3290,5367.736
3291,5367.131
3292,5367.453
3293,5367.739
3294,5368.075
3295,5368.594
3296,5367.202
3297,5369.725
3298,5368.109
3299,5369.417
3300,5369.781
3301,5369.716
3302,5370.577
3303,5370.401
3304,5368.853
3305,5369.324
3306,5368.359
3307,5369.817
3308,5368.992
3309,5369.176
3310,5368.698
3311,5368.126
3312,5369.457
3313,5370.749
3314,5368.424
3315,5369.603
3316,5369.079
3317,5367.621
3318,5366.896
3319,5368.852
3320,5367.877
3321,5367.685
3322,5369.051
3323,5370.484
3324,5366.800
3325,5368.936
3326,5366.438
3327,5366.575
3328,5369.725
3329,5366.686
3330,5366.162
3331,5367.717
3332,5366.582
3333,5368.103
3334,5366.154
3335,5366.125
3336,5365.471
3337,5366.092
3338,5365.860
3339,5365.349
3340,5365.829
3341,5367.535
3342,5364.326
3343,5364.103
3344,5364.915
3345,5365.751
3346,5364.437
3347,5364.875
3348,5365.232
3349,5365.925
3350,5366.563
3351,5364.939
3352,5365.636
3353,5364.672
3354,5364.059
3355,5363.620
3356,5363.306
3357,5365.420
3358,5364.955
3359,5363.426
3360,5363.584
3361,5362.972
3362,5363.960
3363,5363.161
3364,5363.786
3365,5362.443
3366,5361.791
3367,5364.783
3368,5362.187
3369,5362.466
3370,5363.791
3371,5361.406
3372,5363.175
3373,5364.168
3374,5362.612
3375,5363.567
3376,5363.006
3377,5361.620
3378,5360.212
3379,5360.428
3380,5361.839
3381,5360.725
3382,5361.083
3383,5362.719
3384,5361.821
3385,5361.247
3386,5359.708
3387,5360.373
3388,5361.966
3389,5361.963
3390,5361.323
3391,5362.630
3392,5362.711
3393,5361.176
3394,5361.194
3395,5362.283
3396,5360.305
3397,5360.688
3398,5359.831
3399,5361.071
3400,5361.783
3401,5358.898
3402,5361.498
3403,5358.967
3404,5359.900
3405,5359.648
3406,5361.008
3407,5361.162
3408,5359.799
3409,5359.106
3410,5359.050
3411,5360.622
3412,5360.105
3413,5360.790
3414,5360.005
3415,5358.610
3416,5358.272
3417,5359.567
3418,5359.758
3419,5360.514
3420,5359.135
3421,5361.498
3422,5360.061
3423,5358.833
3424,5359.588
3425,5359.740
3426,5358.766
3427,5358.675
3428,5358.563
3429,5357.829
3430,5358.693
3431,5358.031
3432,5359.783
3433,5359.164
3434,5358.590
3435,5358.595
3436,5359.446
3437,5357.976
3438,5357.317
3439,5359.069
3440,5358.796
3441,5357.775
3442,5357.287
3443,5357.276
3444,5358.634
3445,5356.016
3446,5358.062
3447,5356.493
3448,5358.204
3449,5357.375
3450,5356.115
3451,5358.197
3452,5354.710
3453,5357.243
3454,5358.714
3455,5358.384
3456,5357.049
3457,5358.507
3458,5357.230
3459,5358.460
3460,5357.772
3461,5356.404
3462,5356.559
3463,5357.998
3464,5357.568
3465,5355.851
3466,5358.198
3467,5356.281
3468,5358.855
3469,5357.420
3470,5357.838
3471,5356.650
3472,5356.365
3473,5358.718
3474,5356.702
3475,5358.543
3476,5355.247
3477,5358.202
3478,5356.522
3479,5358.228
3480,5359.206
3481,5357.333
3482,5357.865
3483,5360.196
3484,5358.198
3485,5357.667
3486,5358.182
3487,5356.168
3488,5356.491
3489,5359.047
3490,5359.151
3491,5359.686
3492,5359.167
3493,5358.782
3494,5358.657
3495,5360.640
3496,5358.151
3497,5359.950
3498,5360.651
3499,5359.792
3500,5359.866
3501,5359.597
3502,5361.292
3503,5359.726
3504,5360.891
3505,5361.036
3506,5360.417
3507,5360.332
3508,5361.662
3509,5359.591
3510,5362.151
3511,5362.575
3512,5359.245
3513,5360.733
3514,5362.540
3515,5360.176
3516,5360.271
3517,5361.876
3518,5360.521
3519,5361.257
3520,5360.780
3521,5361.818
3522,5360.832
3523,5361.807
3524,5362.482
3525,5362.998
3526,5362.638
3527,5363.235
3528,5361.888
3529,5361.789
3530,5362.123
3531,5361.604
3532,5362.958
3533,5362.605
3534,5362.285
3535,5362.399
3536,5363.073
3537,5361.445
3538,5362.123
3539,5361.113
3540,5362.677
3541,5362.000
3542,5363.875
3543,5362.442
3544,5364.549
3545,5363.013
3546,5362.550
3547,5361.774
3548,5363.411
3549,5361.977
3550,5363.774
3551,5364.778
3552,5366.168
3553,5364.673
3554,5362.918
3555,5363.164
3556,5362.213
3557,5363.123
3558,5364.028
3559,5363.395
3560,5363.347
3561,5362.813
3562,5364.175
3563,5363.359
3564,5361.172
3565,5361.937
3566,5363.305
3567,5364.087
3568,5363.674
3569,5363.125
3570,5362.778
3571,5362.107
3572,5364.012
3573,5363.670
3574,5365.312
3575,5365.023
3576,5364.296
3577,5364.501
3578,5365.299
3579,5364.105
3580,5364.384
3581,5366.937
3582,5364.608
3583,5366.121
3584,5367.142
3585,5365.399
3586,5366.442
3587,5366.142
3588,5365.832
3589,5364.872
3590,5364.415
3591,5365.661
3592,5365.336
3593,5363.034
3594,5365.345
3595,5364.978
3596,5365.433
3597,5365.697
3598,5365.308
3599,5364.074
3600,5363.483
3601,5365.580
3602,5363.719
3603,5367.037
3604,5364.050
3605,5365.639
3606,5366.097
3607,5365.628
3608,5365.336
3609,5367.188
3610,5367.278
3611,5367.175
3612,5366.096
3613,5366.289
3614,5367.208
3615,5366.358
3616,5367.942
3617,5365.849
3618,5366.045
3619,5365.903
3620,5366.454
3621,5367.832
3622,5367.262
3623,5364.819
3624,5367.914
3625,5366.917
3626,5368.478
3627,5368.179
3628,5364.753
3629,5367.786
3630,5367.778
3631,5368.758
3632,5367.275
3633,5367.116
3634,5367.447
3635,5366.951
3636,5367.825
3637,5366.498
3638,5368.481
3639,5367.062
3640,5369.126
3641,5367.438
3642,5365.682
3643,5366.705
3644,5368.495
3645,5368.070
3646,5367.875
3647,5366.983
3648,5366.379
3649,5366.676
3650,5366.847
3651,5366.001
3652,5366.936
3653,5367.141
3654,5368.024
3655,5366.278
3656,5368.428
3657,5366.969
3658,5367.002
3659,5365.226
3660,5364.163
3661,5365.424
3662,5364.808
3663,5366.000
3664,5364.440
3665,5364.004
3666,5365.415
3667,5365.589
3668,5365.296
3669,5362.937
3670,5362.746
3671,5364.564
3672,5365.145
3673,5363.895
3674,5364.866
3675,5363.467
3676,5365.002
3677,5365.229
3678,5364.097
3679,5364.479
3680,5363.451
3681,5363.217
3682,5362.189
3683,5363.186
3684,5364.916
3685,5364.000
3686,5364.042
3687,5363.371
3688,5363.128
3689,5363.017
3690,5363.587
3691,5362.523
3692,5363.448
3693,5363.116
3694,5361.380
3695,5361.810
3696,5363.432
3697,5362.444
3698,5362.663
3699,5361.392
3700,5361.500
3701,5362.445
3702,5359.620
3703,5359.994
3704,5359.755
3705,5361.217
3706,5363.354
3707,5361.163
3708,5362.553
3709,5361.380
3710,5362.916
3711,5360.336
3712,5361.357
3713,5363.324
3714,5361.806
3715,5361.070
3716,5361.094
3717,5361.268
3718,5361.384
3719,5359.423
3720,5360.183
3721,5361.151
3722,5361.122
3723,5360.118
3724,5360.243
3725,5360.481
3726,5361.088
3727,5360.694
3728,5359.729
3729,5359.978
3730,5361.071
3731,5360.976
3732,5359.229
3733,5359.947
3734,5360.728
3735,5359.594
3736,5359.518
3737,5361.710
3738,5358.868
3739,5358.289
3740,5357.736
3741,5359.751
3742,5358.767
3743,5361.127
3744,5358.979
3745,5358.997
3746,5358.865
3747,5357.742
3748,5359.265
3749,5359.382
3750,5358.166
3751,5359.648
3752,5357.863
3753,5358.706
3754,5359.947
3755,5359.476
3756,5357.256
3757,5358.938
3758,5357.637
3759,5356.895
3760,5356.868
3761,5356.641
3762,5357.290
3763,5358.607
3764,5356.524
3765,5357.173
3766,5358.243
3767,5357.365
3768,5356.145
3769,5357.037
3770,5357.214
3771,5358.559
3772,5355.286
3773,5356.917
3774,5357.837
3775,5357.108
3776,5357.163
3777,5356.760
3778,5355.939
3779,5356.333
3780,5356.375
3781,5356.772
3782,5357.839
3783,5355.486
3784,5355.138
3785,5357.495
3786,5355.900
3787,5355.594
3788,5358.161
3789,5355.451
3790,5356.049
3791,5355.217
3792,5355.766
3793,5355.282
3794,5357.021
3795,5356.474
3796,5355.935
3797,5357.152
3798,5355.592
3799,5355.036
3800,5354.711
3801,5356.296
3802,5356.431
3803,5353.922
3804,5355.397
3805,5355.495
3806,5354.768
3807,5355.575
3808,5357.641
3809,5355.258
3810,5358.000
3811,5354.814
3812,5357.591
3813,5356.491
3814,5356.200
3815,5354.989
3816,5356.567
3817,5360.207
3818,5359.471
3819,5359.032
3820,5359.766
3821,5358.831
3822,5358.251
3823,5357.661
3824,5357.721
3825,5357.549
3826,5357.117
3827,5357.568
3828,5357.730
3829,5358.683
3830,5359.764
3831,5358.994
3832,5358.530
3833,5358.813
3834,5358.102
3835,5358.700
3836,5359.412
3837,5357.663
3838,5360.136
3839,5357.927
3840,5358.439
3841,5357.159
3842,5357.516
3843,5358.679
3844,5359.831
3845,5360.873
3846,5359.188
3847,5358.840
3848,5358.516
3849,5360.280
3850,5358.522
3851,5359.742
3852,5359.849
3853,5359.780
3854,5359.363
3855,5358.067
3856,5358.846
3857,5357.878
3858,5360.807
3859,5360.143
3860,5360.699
3861,5359.789
3862,5360.784
3863,5360.430
3864,5361.434
3865,5360.781
3866,5360.792
3867,5360.573
3868,5360.559
3869,5361.836
3870,5362.426
3871,5359.623
3872,5361.007
3873,5361.243
3874,5360.731
3875,5363.107
3876,5361.657
3877,5361.144
3878,5361.846
3879,5360.909
3880,5360.910
3881,5362.897
3882,5360.532
3883,5362.355
3884,5362.775
3885,5360.191
3886,5362.856
3887,5362.263
3888,5363.315
3889,5361.639
3890,5360.730
3891,5361.378
3892,5361.774
3893,5361.589
3894,5362.086
3895,5364.090
3896,5360.862
3897,5360.936
3898,5361.571
3899,5362.403
3900,5364.363
3901,5363.922
3902,5361.720
3903,5363.374
3904,5364.199
3905,5363.000
3906,5361.867
3907,5363.821
3908,5363.970
3909,5362.066
3910,5362.479
3911,5362.146
3912,5363.344
3913,5364.175
3914,5363.732
3915,5363.938
3916,5363.589
3917,5362.819
3918,5364.236
3919,5364.496
3920,5362.873
3921,5364.029
3922,5362.546
3923,5361.888
3924,5364.079
3925,5363.807
3926,5364.372
3927,5363.892
3928,5364.503
3929,5363.175
3930,5363.728
3931,5363.253
3932,5366.463
3933,5363.644
3934,5364.635
3935,5365.074
3936,5364.223
3937,5364.114
3938,5362.880
3939,5363.551
3940,5364.604
3941,5364.278
3942,5366.266
3943,5364.021
3944,5364.620
3945,5365.525
3946,5364.204
3947,5364.326
3948,5364.934
3949,5363.686
3950,5363.629
3951,5365.830
3952,5365.102
3953,5365.373
3954,5365.932
3955,5365.013
3956,5364.302
3957,5364.570
3958,5366.156
3959,5364.656
3960,5366.948
3961,5364.219
3962,5364.363
3963,5364.567
3964,5364.588
3965,5364.023
3966,5363.295
3967,5364.312
3968,5364.723
3969,5366.681
3970,5363.638
3971,5365.819
3972,5367.468
3973,5366.828
3974,5363.480
3975,5366.343
3976,5364.677
3977,5366.439
3978,5367.812
3979,5366.300
3980,5366.273
3981,5365.767
3982,5366.095
3983,5365.235
3984,5364.984
3985,5364.799
3986,5366.176
3987,5364.779
3988,5365.688
3989,5365.448
3990,5365.216
3991,5365.788
3992,5366.318
3993,5365.933
3994,5365.984
3995,5365.838
3996,5364.151
3997,5363.312
3998,5365.431
3999,5362.685
4000,5364.391
4001,5362.556
4002,5362.757
4003,5363.307
4004,5364.847
4005,5360.137
4006,5362.453
4007,5361.980
4008,5363.515
4009,5364.259
4010,5365.073
4011,5363.504
4012,5363.864
4013,5362.675
4014,5361.417
4015,5362.030
4016,5362.541
4017,5363.832
4018,5362.591
4019,5361.428
4020,5361.569
4021,5361.833
4022,5360.997
4023,5362.538
4024,5361.792
4025,5360.356
4026,5363.154
4027,5361.818
4028,5361.528
4029,5360.249
4030,5360.894
4031,5359.682
4032,5363.672
4033,5361.376
4034,5360.814
4035,5360.512
4036,5361.233
4037,5361.956
4038,5360.191
4039,5360.290
4040,5362.355
4041,5361.720
4042,5362.101
4043,5360.318
4044,5359.844
4045,5361.697
4046,5361.648
4047,5358.841
4048,5362.350
4049,5360.789
4050,5360.683
4051,5360.263
4052,5361.941
4053,5359.933
4054,5357.735
4055,5360.515
4056,5360.661
4057,5360.800
4058,5359.817
4059,5359.564
4060,5359.766
4061,5360.764
4062,5360.301
4063,5360.292
4064,5359.907
4065,5360.681
4066,5359.552
4067,5360.926
4068,5359.228
4069,5358.671
4070,5359.311
4071,5358.065
4072,5359.188
4073,5356.169
4074,5357.387
4075,5357.951
4076,5357.135
4077,5358.651
4078,5358.127
4079,5358.130
4080,5357.387
4081,5359.103
4082,5357.631
4083,5357.219
4084,5358.228
4085,5358.157
4086,5356.945
4087,5359.655
4088,5356.598
4089,5357.860
4090,5355.505
4091,5358.146
4092,5357.510
4093,5357.760
4094,5356.983
4095,5357.178
4096,5356.929
4097,5356.289
4098,5357.048
4099,5355.610
4100,5355.755
4101,5355.712
4102,5355.607
4103,5356.798
4104,5358.247
4105,5356.984
4106,5355.920
4107,5358.546
4108,5355.379
4109,5355.030
4110,5357.728
4111,5355.573
4112,5358.184
4113,5355.750
4114,5356.833
4115,5356.711
4116,5355.000
4117,5355.410
4118,5354.357
4119,5356.273
4120,5356.616
4121,5354.837
4122,5356.766
4123,5355.731
4124,5356.195
4125,5357.731
4126,5357.477
4127,5356.688
4128,5357.314
4129,5357.050
4130,5355.414
4131,5355.145
4132,5357.479
4133,5354.043
4134,5354.464
4135,5355.780
4136,5357.630
4137,5356.107
4138,5356.364
4139,5355.361
4140,5355.702
4141,5356.669
4142,5355.908
4143,5358.540
4144,5354.698
4145,5355.193
4146,5356.576
4147,5356.713
4148,5357.588
4149,5356.122
4150,5357.757
4151,5357.828
4152,5356.427
4153,5357.772
4154,5360.088
4155,5360.393
4156,5358.214
4157,5357.640
4158,5356.723
4159,5358.712
4160,5358.021
4161,5359.929
4162,5358.613
4163,5358.129
4164,5357.668
4165,5359.481
4166,5360.663
4167,5358.847
4168,5358.215
4169,5359.065
4170,5359.559
4171,5358.271
4172,5358.735
4173,5358.686
4174,5360.391
4175,5359.251
4176,5358.897
4177,5360.356
4178,5359.881
4179,5358.806
4180,5361.362
4181,5358.094
4182,5361.514
4183,5361.508
4184,5360.548
4185,5361.197
4186,5360.184
4187,5360.397
4188,5359.540
4189,5362.363
4190,5361.809
4191,5360.344
4192,5360.962
4193,5358.894
4194,5359.793
4195,5360.412
4196,5358.215
4197,5360.402
4198,5360.466
4199,5362.111
4200,5360.428
4201,5360.271
4202,5361.488
4203,5359.174
4204,5361.195
4205,5359.754
4206,5361.510
4207,5361.922
4208,5362.833
4209,5361.704
4210,5360.224
4211,5361.484
4212,5361.720
4213,5364.090
4214,5363.253
4215,5360.396
4216,5363.177
4217,5361.587
4218,5359.958
4219,5362.517
4220,5361.559
4221,5361.501
4222,5363.571
4223,5363.926
4224,5363.695
4225,5364.998
4226,5362.646
4227,5363.227
4228,5362.875
4229,5362.866
4230,5363.684
4231,5362.165
4232,5364.080
4233,5364.121
4234,5363.512
4235,5363.406
4236,5364.365
4237,5363.875
4238,5362.688
4239,5363.684
4240,5364.408
4241,5363.217
4242,5364.898
4243,5363.825
4244,5362.833
4245,5363.668
4246,5364.306
4247,5363.023
4248,5363.434
4249,5364.729
4250,5365.051
4251,5364.871
4252,5364.350
4253,5364.150
4254,5364.875
4255,5362.871
4256,5363.675
4257,5365.464
4258,5364.250
4259,5364.662
4260,5365.666
4261,5366.323
4262,5364.191
4263,5365.159
4264,5362.705
4265,5364.387
4266,5363.141
4267,5363.879
4268,5363.575
4269,5366.057
4270,5364.476
4271,5364.007
4272,5364.337
4273,5363.641
4274,5365.267
4275,5364.339
4276,5363.313
4277,5364.959
4278,5363.052
4279,5366.193
4280,5364.566
4281,5364.234
4282,5363.979
4283,5363.801
4284,5363.915
4285,5364.112
4286,5363.302
4287,5364.415
4288,5363.991
4289,5364.773
4290,5365.248
4291,5363.188
4292,5363.273
4293,5365.750
4294,5364.685
4295,5366.468
4296,5363.846
4297,5364.292
4298,5364.121
4299,5364.794
4300,5365.372
4301,5364.634
4302,5365.702
4303,5365.813
4304,5366.873
4305,5368.985
4306,5365.465
4307,5364.304
4308,5366.963
4309,5366.274
4310,5365.111
4311,5363.556
4312,5364.739
4313,5366.300
4314,5364.813
4315,5365.664
4316,5365.840
4317,5365.867
4318,5363.706
4319,5364.552
4320,5363.838
4321,5365.190
4322,5365.720
4323,5365.048
4324,5364.497
4325,5364.428
4326,5364.793
4327,5362.919
4328,5363.671
4329,5365.612
4330,5363.025
4331,5363.419
4332,5362.883
4333,5364.253
4334,5363.902
4335,5364.389
4336,5363.865
4337,5362.956
4338,5362.135
4339,5363.672
4340,5362.604
4341,5362.311
4342,5362.959
4343,5361.417
4344,5362.178
4345,5360.469
4346,5360.726
4347,5361.988
4348,5360.994
4349,5362.072
4350,5361.282
4351,5361.188
4352,5361.610
4353,5363.956
4354,5360.903
4355,5363.114
4356,5361.834
4357,5362.836
4358,5361.712
4359,5360.128
4360,5361.731
4361,5360.690
4362,5360.989
4363,5360.778
4364,5360.764
4365,5360.599
4366,5360.968
4367,5360.518
4368,5360.729
4369,5359.329
4370,5360.244
4371,5361.666
4372,5360.089
4373,5361.057
4374,5360.653
4375,5361.708
4376,5360.687
4377,5360.250
4378,5359.711
4379,5359.718
4380,5360.060
4381,5359.805
4382,5358.575
4383,5359.333
4384,5357.868
4385,5360.637
4386,5358.536
4387,5360.541
4388,5359.430
4389,5359.978
4390,5359.224
4391,5356.875
4392,5358.480
4393,5357.246
4394,5357.938
4395,5357.473
4396,5357.779
4397,5360.959
4398,5358.108
4399,5358.483
4400,5357.493
4401,5359.970
4402,5357.983
4403,5359.519
4404,5358.388
4405,5359.126
4406,5356.544
4407,5358.163
4408,5357.622
4409,5358.639
4410,5356.556
4411,5357.528
4412,5358.231
4413,5357.579
4414,5357.065
4415,5358.224
4416,5357.964
4417,5358.494
4418,5356.488
4419,5359.557
4420,5359.674
4421,5356.717
4422,5357.876
4423,5355.532
4424,5358.660
4425,5357.615
4426,5355.926
4427,5356.635
4428,5357.571
4429,5357.663
4430,5355.484
4431,5355.869
4432,5358.500
4433,5356.612
4434,5357.240
4435,5357.171
4436,5356.010
4437,5357.050
4438,5357.246
4439,5356.882
4440,5356.774
4441,5354.636
4442,5355.121
4443,5356.856
4444,5356.115
4445,5355.553
4446,5356.672
4447,5357.303
4448,5355.419
4449,5355.097
4450,5355.231
4451,5356.026
4452,5357.285
4453,5356.043
4454,5355.939
4455,5355.779
4456,5352.786
4457,5356.125
4458,5355.207
4459,5355.269
4460,5355.468
4461,5352.334
4462,5355.027
4463,5355.809
4464,5355.144
4465,5355.001
4466,5355.397
4467,5355.664
4468,5355.120
4469,5354.864
4470,5354.905
4471,5355.945
4472,5356.151
4473,5353.623
4474,5355.393
4475,5355.820
4476,5354.974
4477,5355.051
4478,5354.703
4479,5354.850
4480,5356.385
4481,5356.226
4482,5357.788
4483,5356.705
4484,5355.968
4485,5356.455
4486,5357.860
4487,5356.899
4488,5356.402
4489,5355.892
4490,5357.570
4491,5357.697
4492,5355.290
4493,5356.113
4494,5355.675
4495,5359.775
4496,5357.416
4497,5356.167
4498,5355.515
4499,5355.885
4500,5356.383
4501,5356.852
4502,5357.377
4503,5358.726
4504,5358.673
4505,5358.688
4506,5357.638
4507,5358.245
4508,5358.947
4509,5357.229
4510,5359.779
4511,5356.878
4512,5357.813
4513,5359.734
4514,5358.846
4515,5357.929
4516,5357.679
4517,5359.527
4518,5359.009
4519,5358.673
4520,5358.290
4521,5359.549
4522,5359.937
4523,5359.691
4524,5357.448
4525,5360.355
4526,5359.950
4527,5359.955
4528,5360.409
4529,5360.920
4530,5361.220
4531,5360.030
4532,5357.920
4533,5357.712
4534,5358.767
4535,5357.735
4536,5358.120
4537,5360.033
4538,5359.115
4539,5361.131
4540,5359.417
4541,5359.529
4542,5360.832
4543,5359.555
4544,5359.488
4545,5360.690
4546,5361.729
4547,5360.403
4548,5360.042
4549,5360.376
4550,5359.754
4551,5362.301
4552,5360.658
4553,5360.465
4554,5362.104
4555,5361.046
4556,5362.066
4557,5360.732
4558,5361.446
4559,5361.160
4560,5361.951
4561,5362.175
4562,5360.843
4563,5362.204
4564,5362.064
4565,5360.838
4566,5363.731
4567,5362.701
4568,5362.904
4569,5364.152
4570,5362.341
4571,5362.754
4572,5360.326
4573,5362.228
4574,5362.284
4575,5362.402
4576,5361.544
4577,5361.510
4578,5361.030
4579,5364.124
4580,5362.882
4581,5362.339
4582,5365.529
4583,5362.643
4584,5362.599
4585,5361.352
4586,5363.105
4587,5361.347
4588,5364.150
4589,5362.182
4590,5362.856
4591,5361.693
4592,5363.171
4593,5363.038
4594,5362.648
4595,5364.306
4596,5364.013
4597,5364.160
4598,5364.108
4599,5363.534
4600,5364.784
4601,5362.770
4602,5362.983
4603,5364.153
4604,5365.025
4605,5363.718
4606,5363.854
4607,5363.451
4608,5363.328
4609,5362.286
4610,5364.834
4611,5364.040
4612,5363.605
4613,5364.125
4614,5362.447
4615,5364.300
4616,5363.145
4617,5363.533
4618,5363.070
4619,5364.363
4620,5364.750
4621,5366.845
4622,5365.875
4623,5363.813
4624,5364.070
4625,5363.137
4626,5364.671
4627,5364.673
4628,5365.159
4629,5364.235
4630,5365.343
4631,5364.792
4632,5364.280
4633,5362.864
4634,5368.047
4635,5366.702
4636,5364.912
4637,5364.946
4638,5364.104
4639,5364.245
4640,5365.628
4641,5365.180
4642,5363.138
4643,5363.767
4644,5364.761
4645,5363.876
4646,5363.227
4647,5364.206
4648,5365.349
4649,5365.713
4650,5363.043
4651,5363.217
4652,5363.549
4653,5364.331
4654,5364.362
4655,5366.190
4656,5364.546
4657,5365.298
4658,5364.273
4659,5364.318
4660,5362.531
4661,5362.811
4662,5364.327
4663,5361.845
4664,5361.741
4665,5364.380
4666,5364.586
4667,5363.750
4668,5363.790
4669,5363.574
4670,5363.892
4671,5362.369
4672,5360.313
4673,5362.204
4674,5362.479
4675,5361.507
4676,5364.088
4677,5362.917
4678,5361.061
4679,5359.623
4680,5362.658
4681,5363.747
4682,5362.925
4683,5361.000
4684,5361.391
4685,5361.451
4686,5361.739
4687,5362.738
4688,5361.270
4689,5361.961
4690,5362.775
4691,5362.018
4692,5360.176
4693,5360.348
4694,5361.113
4695,5362.343
4696,5360.069
4697,5360.547
4698,5362.202
4699,5362.320
4700,5361.562
4701,5359.740
4702,5362.011
4703,5362.173
4704,5361.439
4705,5361.188
4706,5361.846
4707,5360.693
4708,5360.598
4709,5361.609
4710,5362.098
4711,5361.507
4712,5359.132
4713,5359.646
4714,5361.253
4715,5358.353
4716,5359.303
4717,5358.443
4718,5359.821
4719,5359.827
4720,5360.450
4721,5360.354
4722,5360.854
4723,5360.911
4724,5362.460
4725,5359.725
4726,5359.400
4727,5358.733
4728,5360.928
4729,5356.195
4730,5358.191
4731,5358.217
4732,5358.954
4733,5358.518
4734,5358.795
4735,5359.363
4736,5359.470
4737,5358.124
4738,5359.559
4739,5358.000
4740,5358.858
4741,5357.646
4742,5357.039
4743,5357.240
4744,5357.660
4745,5359.004
4746,5358.095
4747,5356.995
4748,5357.700
4749,5358.500
4750,5358.829
4751,5358.565
4752,5357.058
4753,5356.812
4754,5357.361
4755,5359.039
4756,5358.331
4757,5356.078
4758,5356.964
4759,5358.406
4760,5357.901
4761,5357.377
4762,5355.487
4763,5357.890
4764,5355.782
4765,5357.163
4766,5357.335
4767,5357.515
4768,5357.697
4769,5358.490
4770,5357.485
4771,5357.667
4772,5357.444
4773,5357.376
4774,5357.369
4775,5356.744
4776,5358.117
4777,5360.950
4778,5357.120
4779,5356.915
4780,5356.761
4781,5357.003
4782,5358.481
4783,5357.625
4784,5354.250
4785,5357.479
4786,5357.003
4787,5357.562
4788,5357.600
4789,5356.667
4790,5355.841
4791,5357.270
4792,5355.547
4793,5355.508
4794,5355.823
4795,5356.309
4796,5357.312
4797,5356.284
4798,5355.893
4799,5358.938
4800,5355.370
4801,5357.386
4802,5356.291
4803,5357.792
4804,5355.705
4805,5358.118
4806,5358.018
4807,5357.969
4808,5356.339
4809,5357.674
4810,5356.125
4811,5356.684
4812,5356.079
4813,5357.996
4814,5357.237
4815,5358.416
4816,5358.192
4817,5357.085
4818,5358.217
4819,5358.631
4820,5358.039
4821,5357.021
4822,5358.765
4823,5357.711
4824,5358.497
4825,5356.717
4826,5355.974
4827,5358.781
4828,5357.924
4829,5357.026
4830,5359.349
4831,5356.922
4832,5357.573
4833,5357.703
4834,5359.427
4835,5358.034
4836,5360.200
4837,5358.854
4838,5360.125
4839,5358.255
4840,5359.578
4841,5359.097
4842,5357.479
4843,5357.909
4844,5358.003
4845,5359.521
4846,5358.947
4847,5359.300
4848,5359.511
4849,5358.554
4850,5359.367
4851,5360.619
4852,5356.984
4853,5358.628
4854,5361.196
4855,5362.298
4856,5359.260
4857,5360.115
4858,5359.562
4859,5357.633
4860,5359.963
4861,5360.258
4862,5361.304
4863,5361.447
4864,5360.953
4865,5359.869
4866,5358.779
4867,5361.953
4868,5362.348
4869,5359.649
4870,5359.495
4871,5361.379
4872,5360.625
4873,5359.491
4874,5360.930
4875,5361.011
4876,5362.583
4877,5361.842
4878,5360.714
4879,5364.279
4880,5361.270
4881,5360.835
4882,5363.457
4883,5361.081
4884,5361.856
4885,5363.045
4886,5361.832
4887,5360.261
4888,5362.103
4889,5362.704
4890,5361.705
4891,5361.688
4892,5363.709
4893,5363.051
4894,5361.602
4895,5361.630
4896,5361.354
4897,5362.211
4898,5360.175
4899,5361.735
4900,5360.928
4901,5363.478
4902,5362.867
4903,5363.623
4904,5362.121
4905,5362.770
4906,5362.312
4907,5361.183
4908,5360.756
4909,5361.262
4910,5361.647
4911,5362.162
4912,5362.418
4913,5361.529
4914,5362.124
4915,5361.753
4916,5363.115
4917,5363.230
4918,5363.489
4919,5362.658
4920,5362.833
4921,5360.640
4922,5363.030
4923,5361.986
4924,5363.078
4925,5362.122
4926,5361.250
4927,5362.234
4928,5361.839
4929,5362.665
4930,5359.931
4931,5359.482
4932,5360.984
4933,5363.173
4934,5361.248
4935,5363.163
4936,5363.075
4937,5364.096
4938,5363.047
4939,5363.814
4940,5363.818
4941,5363.061
4942,5363.229
4943,5364.402
4944,5360.879
4945,5362.937
4946,5362.824
4947,5364.229
4948,5362.167
4949,5362.661
4950,5362.461
4951,5365.511
4952,5363.111
4953,5363.293
4954,5363.865
4955,5362.437
4956,5361.641
4957,5360.312
4958,5362.809
4959,5365.117
4960,5363.639
4961,5361.652
4962,5364.470
4963,5362.333
4964,5364.490
4965,5362.718
4966,5360.123
4967,5364.162
4968,5362.214
4969,5364.554
4970,5362.985
4971,5363.305
4972,5362.781
4973,5361.489
4974,5362.231
4975,5361.837
4976,5362.286
4977,5363.333
4978,5365.716
4979,5363.562
4980,5361.065
4981,5363.288
4982,5363.904
4983,5363.702
4984,5361.882
4985,5361.635
4986,5362.727
4987,5362.547
4988,5363.325
4989,5363.289
4990,5362.298
4991,5361.686
4992,5360.107
4993,5361.763
4994,5361.280
4995,5361.790
4996,5360.211
4997,5362.194
4998,5360.772
4999,5360.253
5000,5361.596
5001,5359.971
5002,5361.638
5003,5360.826
5004,5361.182
5005,5359.934
5006,5361.796
5007,5360.159
5008,5359.827
5009,5361.266
5010,5360.051
5011,5359.738
5012,5361.064
5013,5360.272
5014,5359.274
5015,5359.483
5016,5361.435
5017,5360.704
5018,5359.039
5019,5360.040
5020,5359.184
5021,5361.626
5022,5360.193
5023,5361.281
5024,5361.096
5025,5359.480
5026,5360.176
5027,5360.570
5028,5358.070
5029,5359.586
5030,5357.034
5031,5359.814
5032,5360.254
5033,5360.791
5034,5359.929
5035,5358.750
