X,Y
3019,10292.169
3020,10292.912
3021,10293.338
3022,10293.979
3023,10292.931
3024,10295.692
3025,10294.183
3026,10293.549
3027,10293.012
3028,10293.971
3029,10294.560
3030,10292.675
3031,10293.979
3032,10296.170
3033,10294.943
3034,10294.411
3035,10294.391
3036,10295.351
3037,10296.042
3038,10295.239
3039,10297.036
3040,10293.829
3041,10296.553
3042,10296.722
3043,10294.618
3044,10295.199
3045,10297.591
3046,10297.445
3047,10296.635
3048,10296.243
3049,10296.626
3050,10296.609
3051,10296.149
3052,10296.860
3053,10295.891
3054,10295.909
3055,10297.455
3056,10296.137
3057,10299.904
3058,10296.549
3059,10297.863
3060,10300.024
3061,10297.195
3062,10298.367
3063,10297.159
3064,10298.490
3065,10296.031
3066,10296.649
3067,10296.418
3068,10296.321
3069,10296.264
3070,10296.266
3071,10294.421
3072,10294.637
3073,10294.479
3074,10292.649
3075,10292.071
3076,10292.576
3077,10290.170
3078,10290.085
3079,10288.546
3080,10288.348
3081,10288.308
3082,10286.078
3083,10287.032
3084,10285.500
3085,10284.620
3086,10282.863
3087,10283.368
3088,10282.896
3089,10283.616
3090,10280.899
3091,10283.772
3092,10280.482
3093,10279.944
3094,10280.700
3095,10278.577
3096,10279.058
3097,10276.229
3098,10279.055
3099,10278.628
3100,10276.069
3101,10274.419
3102,10277.067
3103,10275.637
3104,10274.412
3105,10273.942
3106,10273.546
3107,10273.965
3108,10271.025
3109,10271.993
3110,10270.099
3111,10268.601
3112,10269.209
3113,10271.049
3114,10267.833
3115,10267.596
3116,10266.609
3117,10266.320
3118,10267.609
3119,10266.191
3120,10266.588
3121,10265.439
3122,10262.643
3123,10264.761
3124,10264.420
3125,10263.910
3126,10262.946
3127,10262.832
3128,10264.763
3129,10261.181
3130,10262.973
3131,10261.083
3132,10260.782
3133,10259.712
3134,10259.767
3135,10260.064
3136,10259.462
3137,10258.099
3138,10258.388
3139,10258.073
3140,10254.888
3141,10256.086
3142,10253.703
3143,10254.553
3144,10255.502
3145,10255.011
3146,10254.934
3147,10257.438
3148,10254.423
3149,10254.747
3150,10253.301
3151,10253.521
3152,10252.904
3153,10250.688
3154,10251.607
3155,10251.779
3156,10252.344
3157,10250.954
3158,10249.616
3159,10249.078
3160,10251.289
3161,10247.500
3162,10249.173
3163,10247.104
3164,10246.986
3165,10246.186
3166,10247.276
3167,10247.572
3168,10245.356
3169,10247.653
3170,10245.047
3171,10245.006
3172,10246.347
3173,10244.399
3174,10243.914
3175,10244.024
3176,10243.604
3177,10242.903
3178,10242.770
3179,10242.681
3180,10242.212
3181,10240.777
3182,10240.292
3183,10241.243
3184,10241.235
3185,10239.527
3186,10238.816
3187,10239.437
3188,10241.386
3189,10239.230
3190,10240.446
3191,10239.736
3192,10237.928
3193,10237.566
3194,10237.907
3195,10236.711
3196,10235.889
3197,10238.422
3198,10236.043
3199,10237.095
3200,10235.656
3201,10236.746
3202,10236.836
3203,10234.518
3204,10233.395
3205,10235.219
3206,10234.317
3207,10235.606
3208,10235.475
3209,10234.634
3210,10233.762
3211,10232.996
3212,10231.953
3213,10233.805
3214,10232.321
3215,10232.462
3216,10232.919
3217,10231.041
3218,10232.550
3219,10232.224
3220,10229.805
3221,10230.867
3222,10229.396
3223,10231.059
3224,10231.168
3225,10229.482
3226,10230.206
3227,10231.800
3228,10233.016
3229,10233.313
3230,10235.628
3231,10234.646
3232,10236.105
3233,10237.891
3234,10238.107
3235,10237.087
3236,10239.566
3237,10239.698
3238,10237.944
3239,10240.322
3240,10239.306
3241,10241.978
3242,10241.502
3243,10242.582
3244,10242.928
3245,10242.731
3246,10243.537
3247,10242.618
3248,10243.641
3249,10244.469
3250,10245.687
3251,10246.560
3252,10247.303
3253,10247.336
3254,10247.882
3255,10247.534
3256,10246.448
3257,10249.276
3258,10248.762
3259,10247.916
3260,10249.884
3261,10249.217
3262,10250.687
3263,10249.732
3264,10250.692
3265,10251.238
3266,10251.271
3267,10252.491
3268,10254.279
3269,10252.912
3270,10255.464
3271,10255.144
3272,10255.318
3273,10253.861
3274,10255.254
3275,10256.411
3276,10257.224
3277,10256.406
3278,10257.327
3279,10257.796
3280,10258.798
3281,10258.849
3282,10258.657
3283,10260.321
3284,10258.824
3285,10260.180
3286,10261.173
3287,10259.979
3288,10260.232
3289,10261.446
3290,10261.753
3291,10260.972
3292,10261.346
3293,10262.958
3294,10262.273
3295,10262.617
3296,10263.329
3297,10262.158
3298,10261.528
3299,10262.928
3300,10262.865
3301,10264.812
3302,10264.486
3303,10265.222
3304,10266.212
3305,10265.995
3306,10265.027
3307,10266.366
3308,10266.944
3309,10267.209
3310,10267.798
3311,10268.589
3312,10268.774
3313,10269.987
3314,10269.467
3315,10266.583
3316,10267.810
3317,10268.210
3318,10269.057
3319,10268.722
3320,10271.939
3321,10270.028
3322,10271.028
3323,10272.045
3324,10270.994
3325,10271.655
3326,10272.856
3327,10273.072
3328,10273.742
3329,10271.696
3330,10271.646
3331,10272.717
3332,10274.157
3333,10272.837
3334,10274.737
3335,10276.627
3336,10276.000
3337,10275.124
3338,10276.182
3339,10274.516
3340,10275.629
3341,10275.925
3342,10277.521
3343,10276.213
3344,10277.384
3345,10275.627
3346,10278.283
3347,10277.494
3348,10277.952
3349,10277.308
3350,10277.726
3351,10276.768
3352,10276.837
3353,10278.779
3354,10278.909
3355,10276.782
3356,10278.227
3357,10278.004
3358,10278.188
3359,10279.729
3360,10279.234
3361,10281.075
3362,10277.925
3363,10279.710
3364,10280.872
3365,10279.830
3366,10281.357
3367,10281.264
3368,10281.279
3369,10280.140
3370,10280.286
3371,10280.563
3372,10280.445
3373,10283.952
3374,10281.037
3375,10283.518
3376,10282.502
3377,10282.964
3378,10281.584
3379,10283.055
3380,10281.843
3381,10285.482
3382,10284.337
3383,10284.033
3384,10283.942
3385,10284.377
3386,10285.323
3387,10284.740
3388,10286.409
3389,10284.852
3390,10284.445
3391,10286.115
3392,10285.814
3393,10286.269
3394,10287.134
3395,10286.825
3396,10284.166
3397,10285.745
3398,10286.638
3399,10284.975
3400,10285.526
3401,10285.261
3402,10284.559
3403,10283.528
3404,10284.244
3405,10284.742
3406,10282.445
3407,10282.149
3408,10281.017
3409,10280.417
3410,10280.580
3411,10278.784
3412,10278.447
3413,10275.712
3414,10276.298
3415,10277.200
3416,10276.896
3417,10274.401
3418,10274.969
3419,10274.362
3420,10273.121
3421,10273.034
3422,10272.278
3423,10271.428
3424,10271.696
3425,10271.350
3426,10270.827
3427,10270.785
3428,10271.499
3429,10270.012
3430,10269.488
3431,10268.567
3432,10264.888
3433,10268.901
3434,10266.595
3435,10266.934
3436,10267.211
3437,10263.784
3438,10264.271
3439,10263.240
3440,10264.659
3441,10262.688
3442,10261.708
3443,10263.793
3444,10260.724
3445,10260.948
3446,10260.686
3447,10260.519
3448,10261.323
3449,10259.812
3450,10260.556
3451,10259.426
3452,10259.097
3453,10259.267
3454,10259.033
3455,10258.327
3456,10256.188
3457,10254.629
3458,10255.122
3459,10256.102
3460,10253.200
3461,10254.946
3462,10253.464
3463,10254.305
3464,10250.688
3465,10252.685
3466,10252.937
3467,10252.564
3468,10252.123
3469,10251.987
3470,10251.734
3471,10252.807
3472,10251.078
3473,10249.449
3474,10248.407
3475,10249.248
3476,10249.811
3477,10249.530
3478,10248.088
3479,10248.866
3480,10248.965
3481,10248.306
3482,10247.588
3483,10246.392
3484,10248.033
3485,10247.171
3486,10246.019
3487,10244.631
3488,10245.432
3489,10246.452
3490,10244.486
3491,10245.102
3492,10242.545
3493,10244.087
3494,10244.975
3495,10243.593
3496,10243.444
3497,10240.472
3498,10244.638
3499,10243.434
3500,10239.064
3501,10241.224
3502,10240.318
3503,10241.479
3504,10239.345
3505,10241.278
3506,10239.355
3507,10240.122
3508,10238.000
3509,10240.399
3510,10239.424
3511,10240.009
3512,10237.693
3513,10236.654
3514,10237.830
3515,10238.021
3516,10238.970
3517,10238.379
3518,10237.127
3519,10237.700
3520,10236.104
3521,10237.413
3522,10236.303
3523,10235.066
3524,10235.263
3525,10234.726
3526,10234.124
3527,10233.336
3528,10234.228
3529,10234.809
3530,10235.173
3531,10233.767
3532,10234.363
3533,10232.060
3534,10232.735
3535,10231.969
3536,10231.930
3537,10231.863
3538,10231.652
3539,10231.690
3540,10233.030
3541,10231.971
3542,10232.631
3543,10231.825
3544,10231.917
3545,10229.735
3546,10228.444
3547,10228.739
3548,10230.104
3549,10229.806
3550,10229.662
3551,10229.656
3552,10230.026
3553,10228.539
3554,10228.268
3555,10228.163
3556,10227.945
3557,10230.610
3558,10229.581
3559,10228.354
3560,10231.348
3561,10231.473
3562,10228.729
3563,10228.842
3564,10232.562
3565,10233.449
3566,10234.891
3567,10234.604
3568,10234.295
3569,10236.153
3570,10236.738
3571,10235.827
3572,10235.816
3573,10236.126
3574,10236.959
3575,10236.755
3576,10239.119
3577,10238.832
3578,10240.284
3579,10240.103
3580,10240.929
3581,10239.146
3582,10241.025
3583,10240.568
3584,10240.602
3585,10242.492
3586,10242.657
3587,10242.067
3588,10242.865
3589,10244.401
3590,10245.897
3591,10245.288
3592,10247.407
3593,10245.578
3594,10246.039
3595,10247.694
3596,10248.524
3597,10249.140
3598,10247.583
3599,10249.395
3600,10247.618
3601,10249.232
3602,10248.738
3603,10251.263
3604,10251.018
3605,10249.633
3606,10252.419
3607,10251.988
3608,10251.543
3609,10253.382
3610,10253.123
3611,10252.203
3612,10252.666
3613,10254.534
3614,10252.703
3615,10256.314
3616,10253.875
3617,10255.884
3618,10255.630
3619,10255.731
3620,10257.029
3621,10256.740
3622,10257.029
3623,10256.960
3624,10258.380
3625,10259.051
3626,10258.631
3627,10259.021
3628,10258.725
3629,10260.227
3630,10259.987
3631,10260.281
3632,10260.482
3633,10260.843
3634,10262.104
3635,10262.692
3636,10261.994
3637,10262.714
3638,10262.637
3639,10264.860
3640,10263.257
3641,10263.066
3642,10265.769
3643,10265.235
3644,10265.004
3645,10263.983
3646,10265.951
3647,10264.566
3648,10266.586
3649,10267.371
3650,10265.751
3651,10268.397
3652,10268.505
3653,10268.908
3654,10267.683
3655,10267.870
3656,10267.310
3657,10268.320
3658,10269.262
3659,10269.191
3660,10270.596
3661,10269.804
3662,10269.877
3663,10270.705
3664,10271.248
3665,10270.092
3666,10270.711
3667,10270.850
3668,10271.147
3669,10272.652
3670,10272.463
3671,10272.353
3672,10271.087
3673,10272.191
3674,10273.859
3675,10273.438
3676,10274.021
3677,10272.342
3678,10273.786
3679,10274.034
3680,10274.896
3681,10274.941
3682,10274.188
3683,10274.485
3684,10275.530
3685,10275.464
3686,10273.928
3687,10275.710
3688,10275.896
3689,10277.309
3690,10276.821
3691,10276.292
3692,10276.550
3693,10278.934
3694,10277.634
3695,10277.342
3696,10278.899
3697,10278.727
3698,10277.876
3699,10279.863
3700,10280.601
3701,10278.083
3702,10278.211
3703,10281.993
3704,10281.026
3705,10280.574
3706,10280.196
3707,10281.237
3708,10280.448
3709,10279.102
3710,10280.506
3711,10279.792
3712,10280.247
3713,10279.704
3714,10280.133
3715,10279.912
3716,10280.882
3717,10282.776
3718,10281.929
3719,10282.611
3720,10282.865
3721,10282.072
3722,10283.038
3723,10281.308
3724,10284.306
3725,10282.937
3726,10284.312
3727,10285.318
3728,10282.636
3729,10283.896
3730,10283.117
3731,10286.400
3732,10284.259
3733,10283.761
3734,10283.307
3735,10282.454
3736,10282.869
3737,10282.361
3738,10281.770
3739,10280.696
3740,10280.440
3741,10280.808
3742,10279.769
3743,10277.910
3744,10276.854
3745,10276.779
3746,10277.103
3747,10276.519
3748,10276.941
3749,10277.309
3750,10275.751
3751,10274.499
3752,10272.791
3753,10273.347
3754,10274.227
3755,10270.881
3756,10274.243
3757,10272.037
3758,10269.657
3759,10269.535
3760,10267.762
3761,10269.748
3762,10268.155
3763,10269.753
3764,10269.616
3765,10267.790
3766,10267.376
3767,10267.578
3768,10266.164
3769,10267.264
3770,10267.202
3771,10266.398
3772,10266.075
3773,10262.807
3774,10264.312
3775,10262.917
3776,10263.301
3777,10262.932
3778,10263.261
3779,10260.946
3780,10263.312
3781,10260.595
3782,10259.369
3783,10260.437
3784,10261.818
3785,10259.091
3786,10258.931
3787,10260.029
3788,10258.793
3789,10259.129
3790,10256.962
3791,10256.603
3792,10257.577
3793,10256.102
3794,10253.123
3795,10254.363
3796,10256.292
3797,10256.159
3798,10255.410
3799,10253.069
3800,10253.852
3801,10252.925
3802,10251.311
3803,10251.906
3804,10253.235
3805,10252.285
3806,10249.899
3807,10251.590
3808,10251.572
3809,10251.928
3810,10249.927
3811,10252.133
3812,10249.187
3813,10249.862
3814,10249.790
3815,10249.332
3816,10249.726
3817,10249.265
3818,10248.285
3819,10248.848
3820,10244.039
3821,10246.108
3822,10245.835
3823,10246.244
3824,10245.630
3825,10245.878
3826,10246.372
3827,10246.224
3828,10243.053
3829,10242.710
3830,10244.318
3831,10243.882
3832,10244.588
3833,10243.407
3834,10244.136
3835,10243.378
3836,10242.571
3837,10243.231
3838,10241.115
3839,10242.519
3840,10239.987
3841,10240.982
3842,10239.750
3843,10240.836
3844,10239.588
3845,10241.444
3846,10240.016
3847,10239.441
3848,10240.469
3849,10239.776
3850,10239.191
3851,10239.217
3852,10238.026
3853,10240.328
3854,10240.421
3855,10238.007
3856,10238.416
3857,10238.069
3858,10238.832
3859,10238.226
3860,10237.186
3861,10237.277
3862,10235.253
3863,10236.926
3864,10237.312
3865,10236.569
3866,10235.050
3867,10235.082
3868,10235.273
3869,10234.566
3870,10235.466
3871,10235.674
3872,10234.579
3873,10234.115
3874,10232.151
3875,10232.829
3876,10234.477
3877,10232.449
3878,10230.822
3879,10232.593
3880,10233.670
3881,10232.870
3882,10232.629
3883,10231.816
3884,10231.948
3885,10231.254
3886,10230.926
3887,10232.790
3888,10230.414
3889,10232.054
3890,10231.334
3891,10229.667
3892,10231.732
3893,10231.521
3894,10233.186
3895,10232.626
3896,10232.593
3897,10235.935
3898,10236.645
3899,10236.101
3900,10235.977
3901,10238.160
3902,10237.893
3903,10237.538
3904,10237.967
3905,10238.188
3906,10239.431
3907,10238.530
3908,10240.630
3909,10240.936
3910,10242.017
3911,10242.271
3912,10242.281
3913,10243.832
3914,10242.023
3915,10244.605
3916,10246.052
3917,10244.739
3918,10245.979
3919,10246.842
3920,10246.289
3921,10246.634
3922,10247.638
3923,10248.886
3924,10248.918
3925,10248.731
3926,10248.581
3927,10249.753
3928,10250.070
3929,10251.453
3930,10250.775
3931,10251.672
3932,10251.773
3933,10252.443
3934,10254.468
3935,10253.697
3936,10253.750
3937,10254.432
3938,10255.280
3939,10255.891
3940,10254.157
3941,10256.770
3942,10257.296
3943,10256.033
3944,10257.752
3945,10256.788
3946,10259.109
3947,10258.403
3948,10259.624
3949,10259.800
3950,10259.784
3951,10260.875
3952,10259.666
3953,10259.629
3954,10261.210
3955,10263.101
3956,10264.077
3957,10264.003
3958,10264.330
3959,10261.924
3960,10265.346
3961,10263.837
3962,10264.753
3963,10265.953
3964,10264.299
3965,10264.539
3966,10266.010
3967,10265.718
3968,10262.985
3969,10267.188
3970,10266.923
3971,10267.033
3972,10266.698
3973,10267.343
3974,10268.279
3975,10266.371
3976,10267.241
3977,10266.145
3978,10267.630
3979,10268.334
3980,10269.230
3981,10269.130
3982,10269.551
3983,10267.324
3984,10271.057
3985,10269.095
3986,10269.502
3987,10268.850
3988,10269.301
3989,10271.323
3990,10272.658
3991,10270.182
3992,10271.206
3993,10270.423
3994,10270.938
3995,10272.879
3996,10272.826
3997,10273.661
3998,10273.358
3999,10273.287
4000,10273.673
4001,10272.521
4002,10275.396
4003,10274.303
4004,10275.697
4005,10275.729
4006,10273.034
4007,10274.681
4008,10275.064
4009,10275.271
4010,10275.298
4011,10275.356
4012,10276.059
4013,10275.205
4014,10277.910
4015,10276.528
4016,10278.312
4017,10277.563
4018,10277.308
4019,10277.116
4020,10277.948
4021,10279.310
4022,10275.605
4023,10277.223
4024,10278.186
4025,10281.223
4026,10278.393
4027,10280.646
4028,10279.576
4029,10281.576
4030,10278.920
4031,10278.038
4032,10279.021
4033,10279.990
4034,10279.415
4035,10281.438
4036,10281.863
4037,10279.501
4038,10279.896
4039,10281.365
4040,10282.286
4041,10282.864
4042,10282.625
4043,10283.482
4044,10283.435
4045,10284.451
4046,10282.233
4047,10283.226
4048,10283.896
4049,10283.606
4050,10285.054
4051,10284.476
4052,10283.945
4053,10283.695
4054,10283.577
4055,10283.569
4056,10284.911
4057,10284.390
4058,10285.611
4059,10286.169
4060,10287.228
4061,10286.557
4062,10286.150
4063,10287.221
4064,10285.942
4065,10285.153
4066,10286.251
4067,10286.158
4068,10285.400
4069,10285.253
4070,10282.924
4071,10282.897
4072,10284.594
4073,10281.262
4074,10283.790
4075,10281.530
4076,10282.783
4077,10280.958
4078,10278.441
4079,10279.649
4080,10280.736
4081,10279.068
4082,10276.439
4083,10276.693
4084,10275.901
4085,10274.854
4086,10275.638
4087,10276.317
4088,10274.415
4089,10273.046
4090,10272.785
4091,10272.571
4092,10273.387
4093,10271.549
4094,10272.309
4095,10269.775
4096,10271.622
4097,10270.280
4098,10271.387
4099,10271.174
4100,10267.936
4101,10270.711
4102,10269.590
4103,10269.543
4104,10266.203
4105,10269.119
4106,10265.914
4107,10265.957
4108,10265.030
4109,10265.587
4110,10266.479
4111,10265.475
4112,10265.430
4113,10265.780
4114,10264.745
4115,10264.547
4116,10263.387
4117,10262.819
4118,10264.397
4119,10262.042
4120,10263.622
4121,10262.231
4122,10262.750
4123,10261.688
4124,10260.115
4125,10259.882
4126,10259.570
4127,10260.568
4128,10259.133
4129,10260.221
4130,10259.112
4131,10261.597
4132,10258.454
4133,10257.507
4134,10260.072
4135,10259.609
4136,10257.016
4137,10257.674
4138,10256.680
4139,10256.882
4140,10255.354
4141,10255.304
4142,10255.116
4143,10255.294
4144,10255.907
4145,10255.279
4146,10253.709
4147,10253.624
4148,10253.983
4149,10251.399
4150,10252.938
4151,10251.367
4152,10251.938
4153,10249.491
4154,10253.635
4155,10251.299
4156,10250.228
4157,10249.536
4158,10249.472
4159,10250.296
4160,10250.970
4161,10251.945
4162,10250.572
4163,10248.561
4164,10248.766
4165,10247.830
4166,10249.650
4167,10248.075
4168,10248.288
4169,10247.140
4170,10248.018
4171,10245.762
4172,10246.495
4173,10247.854
4174,10246.883
4175,10246.385
4176,10246.828
4177,10246.202
4178,10244.240
4179,10246.677
4180,10245.560
4181,10244.815
4182,10245.312
4183,10244.807
4184,10244.947
4185,10243.666
4186,10243.237
4187,10243.556
4188,10242.418
4189,10242.396
4190,10243.348
4191,10242.824
4192,10241.390
4193,10242.096
4194,10241.293
4195,10243.686
4196,10239.998
4197,10240.852
4198,10241.597
4199,10239.646
4200,10240.350
4201,10240.722
4202,10240.331
4203,10241.235
4204,10242.009
4205,10240.082
4206,10239.410
4207,10239.602
4208,10239.783
4209,10239.528
4210,10239.773
4211,10242.495
4212,10238.426
4213,10237.934
4214,10239.545
4215,10238.556
4216,10237.769
4217,10237.854
4218,10237.510
4219,10236.173
4220,10238.365
4221,10237.164
4222,10238.707
4223,10236.189
4224,10238.878
4225,10237.417
4226,10236.847
4227,10239.905
4228,10239.801
4229,10241.263
4230,10239.931
4231,10241.044
4232,10242.976
4233,10242.035
4234,10242.002
4235,10243.572
4236,10243.165
4237,10245.541
4238,10246.174
4239,10245.238
4240,10244.719
4241,10247.421
4242,10246.462
4243,10246.233
4244,10248.109
4245,10248.646
4246,10248.064
4247,10248.586
4248,10248.581
4249,10247.319
4250,10250.512
4251,10251.469
4252,10249.940
4253,10252.906
4254,10252.392
4255,10253.254
4256,10251.803
4257,10252.903
4258,10252.504
4259,10253.251
4260,10254.525
4261,10254.201
4262,10253.296
4263,10253.909
4264,10254.878
4265,10254.300
4266,10255.154
4267,10256.503
4268,10256.151
4269,10257.379
4270,10256.480
4271,10259.047
4272,10258.160
4273,10260.220
4274,10258.040
4275,10259.368
4276,10259.491
4277,10260.626
4278,10259.943
4279,10260.742
4280,10259.788
4281,10261.237
4282,10263.148
4283,10262.492
4284,10262.878
4285,10262.367
4286,10265.333
4287,10264.919
4288,10263.649
4289,10263.037
4290,10264.431
4291,10264.633
4292,10263.427
4293,10264.745
4294,10266.570
4295,10266.787
4296,10265.812
4297,10267.350
4298,10267.221
4299,10267.089
4300,10267.609
4301,10268.649
4302,10268.425
4303,10269.888
4304,10270.142
4305,10269.445
4306,10270.426
4307,10269.212
4308,10271.278
4309,10270.870
4310,10270.227
4311,10269.946
4312,10270.713
4313,10269.759
4314,10272.313
4315,10271.654
4316,10273.702
4317,10272.874
4318,10274.012
4319,10270.832
4320,10274.908
4321,10272.097
4322,10271.871
4323,10273.871
4324,10274.418
4325,10274.463
4326,10273.295
4327,10275.688
4328,10276.389
4329,10275.146
4330,10274.960
4331,10275.903
4332,10275.887
4333,10277.727
4334,10275.892
4335,10277.257
4336,10277.884
4337,10278.318
4338,10278.209
4339,10278.209
4340,10280.313
4341,10278.717
4342,10280.316
4343,10279.837
4344,10279.446
4345,10278.710
4346,10278.296
4347,10279.346
4348,10279.174
4349,10280.895
4350,10280.841
4351,10281.547
4352,10279.746
4353,10281.176
4354,10282.249
4355,10282.120
4356,10280.841
4357,10280.164
4358,10281.505
4359,10282.455
4360,10281.344
4361,10281.215
4362,10281.462
4363,10282.691
4364,10282.590
4365,10283.325
4366,10284.107
4367,10283.949
4368,10283.756
4369,10284.065
4370,10283.268
4371,10285.093
4372,10285.488
4373,10284.304
4374,10285.053
4375,10284.781
4376,10284.134
4377,10285.021
4378,10285.442
4379,10284.748
4380,10285.955
4381,10285.068
4382,10286.515
4383,10286.714
4384,10285.349
4385,10287.591
4386,10287.644
4387,10287.251
4388,10287.888
4389,10288.126
4390,10286.569
4391,10287.270
4392,10287.263
4393,10287.193
4394,10288.246
4395,10287.746
4396,10289.277
4397,10287.860
4398,10287.957
4399,10287.952
4400,10288.592
4401,10290.066
4402,10287.976
4403,10287.371
4404,10287.798
4405,10284.933
4406,10284.864
4407,10284.766
4408,10285.502
4409,10283.084
4410,10283.312
4411,10281.766
4412,10282.473
4413,10283.168
4414,10279.983
4415,10281.169
4416,10280.302
4417,10279.106
4418,10281.622
4419,10278.654
4420,10279.955
4421,10277.847
4422,10277.549
4423,10276.062
4424,10277.790
4425,10276.686
4426,10274.072
4427,10276.468
4428,10276.236
4429,10277.138
4430,10273.619
4431,10275.489
4432,10273.741
4433,10273.536
4434,10272.133
4435,10271.188
4436,10271.854
4437,10271.576
4438,10271.579
4439,10271.119
4440,10269.443
4441,10271.177
4442,10269.510
4443,10268.802
4444,10268.366
4445,10269.611
4446,10268.244
4447,10269.680
4448,10268.557
4449,10266.901
4450,10265.991
4451,10266.742
4452,10265.911
4453,10264.866
4454,10266.721
4455,10264.789
4456,10264.719
4457,10264.007
4458,10264.562
4459,10264.187
4460,10264.851
4461,10263.261
4462,10262.129
4463,10261.010
4464,10262.610
4465,10261.053
4466,10259.830
4467,10264.312
4468,10262.524
4469,10263.180
4470,10260.168
4471,10261.501
4472,10259.614
4473,10260.146
4474,10258.478
4475,10258.889
4476,10258.674
4477,10257.793
4478,10255.570
4479,10259.130
4480,10257.559
4481,10258.179
4482,10258.504
4483,10257.507
4484,10257.594
4485,10255.149
4486,10257.259
4487,10255.944
4488,10255.992
4489,10257.938
4490,10254.994
4491,10258.008
4492,10255.553
4493,10255.591
4494,10253.451
4495,10255.558
4496,10253.459
4497,10252.077
4498,10254.518
4499,10253.810
4500,10254.236
4501,10253.025
4502,10254.495
4503,10251.338
4504,10251.457
4505,10251.622
4506,10251.804
4507,10250.983
4508,10251.742
4509,10252.751
4510,10252.344
4511,10250.300
4512,10251.377
4513,10249.701
4514,10250.192
4515,10250.125
4516,10249.701
4517,10250.873
4518,10248.777
4519,10248.183
4520,10249.772
4521,10248.419
4522,10249.426
4523,10249.436
4524,10249.401
4525,10248.504
4526,10247.854
4527,10247.788
4528,10247.075
4529,10249.347
4530,10248.036
4531,10248.145
4532,10244.568
4533,10245.640
4534,10244.406
4535,10248.205
4536,10246.079
4537,10245.968
4538,10246.345
4539,10245.304
4540,10243.587
4541,10246.818
4542,10244.411
4543,10243.447
4544,10245.865
4545,10247.752
4546,10244.882
4547,10243.250
4548,10244.697
4549,10243.136
4550,10244.009
4551,10246.112
4552,10244.443
4553,10244.883
4554,10242.755
4555,10242.552
4556,10243.595
4557,10244.851
4558,10242.710
4559,10244.897
4560,10245.559
4561,10245.683
4562,10247.192
4563,10248.497
4564,10247.882
4565,10248.098
4566,10249.030
4567,10249.533
4568,10249.839
4569,10249.031
4570,10250.528
4571,10250.024
4572,10250.441
4573,10250.626
4574,10250.353
4575,10251.972
4576,10251.938
4577,10253.979
4578,10253.286
4579,10252.980
4580,10254.649
4581,10253.395
4582,10252.223
4583,10256.247
4584,10253.408
4585,10257.610
4586,10256.309
4587,10256.597
4588,10257.087
4589,10257.585
4590,10258.405
4591,10255.480
4592,10258.151
4593,10258.926
4594,10259.815
4595,10259.614
4596,10259.980
4597,10260.288
4598,10260.610
4599,10261.068
4600,10262.486
4601,10262.568
4602,10263.047
4603,10263.883
4604,10264.324
4605,10263.245
4606,10265.060
4607,10263.717
4608,10264.062
4609,10265.107
4610,10265.295
4611,10265.757
4612,10265.402
4613,10266.572
4614,10267.911
4615,10267.395
4616,10267.613
4617,10267.748
4618,10266.896
4619,10267.508
4620,10267.669
4621,10267.675
4622,10269.737
4623,10270.873
4624,10270.854
4625,10269.699
4626,10269.708
4627,10271.235
4628,10270.993
4629,10270.018
4630,10271.259
4631,10271.952
4632,10271.465
4633,10271.981
4634,10270.901
4635,10270.478
4636,10270.916
4637,10271.852
4638,10272.427
4639,10273.508
4640,10272.885
4641,10274.372
4642,10274.040
4643,10274.758
4644,10273.497
4645,10273.672
4646,10274.371
4647,10276.130
4648,10276.527
4649,10276.015
4650,10277.607
4651,10277.257
4652,10275.496
4653,10276.640
4654,10276.968
4655,10277.045
4656,10276.622
4657,10277.729
4658,10277.352
4659,10277.910
4660,10278.366
4661,10277.671
4662,10279.004
4663,10278.189
4664,10278.993
4665,10280.189
4666,10283.126
4667,10280.074
4668,10279.860
4669,10280.473
4670,10283.414
4671,10283.105
4672,10280.359
4673,10283.322
4674,10283.151
4675,10281.674
4676,10283.870
4677,10281.622
4678,10281.196
4679,10282.969
4680,10280.864
4681,10283.186
4682,10283.498
4683,10283.736
4684,10284.049
4685,10284.087
4686,10284.849
4687,10284.597
4688,10285.780
4689,10285.700
4690,10285.269
4691,10285.591
4692,10286.900
4693,10285.315
4694,10284.157
4695,10285.552
4696,10285.802
4697,10287.043
4698,10285.199
4699,10286.201
4700,10286.325
4701,10285.394
4702,10284.780
4703,10285.839
4704,10286.839
4705,10287.008
4706,10287.353
4707,10288.288
4708,10288.016
4709,10288.277
4710,10288.632
4711,10287.954
4712,10287.685
4713,10288.608
4714,10288.722
4715,10288.665
4716,10289.197
4717,10288.573
4718,10288.593
4719,10290.677
4720,10290.335
4721,10293.031
4722,10289.108
4723,10289.493
4724,10291.070
4725,10289.318
4726,10289.962
4727,10289.071
4728,10291.412
4729,10292.111
4730,10291.317
4731,10290.614
4732,10290.960
4733,10290.551
4734,10290.367
4735,10291.376
4736,10290.189
4737,10289.224
4738,10288.822
4739,10287.540
4740,10287.132
4741,10285.784
4742,10287.816
4743,10286.508
4744,10285.649
4745,10285.440
4746,10285.729
4747,10284.601
4748,10283.957
4749,10282.186
4750,10284.729
4751,10283.779
4752,10283.038
4753,10282.508
4754,10281.181
4755,10279.050
4756,10279.565
4757,10280.111
4758,10279.634
4759,10280.103
4760,10279.406
4761,10277.773
4762,10276.766
4763,10277.753
4764,10277.716
4765,10277.947
4766,10278.410
4767,10277.227
